age,job,marital,education,month,campaign,y
59,unknown,married,unknown,jun,2,no
36,housemaid,married,secondary,jun,1,no
51,blue-collar,divorced,secondary,may,2,no
54,self-employed,divorced,primary,may,4,no
37,management,married,tertiary,mar,4,no
32,technician,married,tertiary,aug,2,no
42,self-employed,married,tertiary,jun,1,no
29,blue-collar,married,secondary,jul,5,no
52,blue-collar,married,primary,may,5,no
40,technician,married,secondary,may,5,no
30,services,married,secondary,jun,1,no
55,entrepreneur,divorced,secondary,aug,2,yes
49,management,married,tertiary,may,2,no
33,technician,married,tertiary,feb,1,no
32,services,single,secondary,nov,1,no
21,student,single,secondary,aug,3,no
42,technician,married,secondary,feb,5,no
56,self-employed,married,secondary,jul,1,no
39,unknown,single,secondary,jun,1,no
30,entrepreneur,single,secondary,jul,6,no
55,retired,married,secondary,aug,1,no
43,blue-collar,married,primary,may,3,no
53,unemployed,married,secondary,aug,1,yes
57,retired,married,secondary,jan,1,yes
39,self-employed,single,unknown,jun,11,no
56,technician,divorced,tertiary,nov,1,no
29,services,single,unknown,jul,1,no
38,blue-collar,married,primary,jun,1,no
59,management,married,tertiary,nov,2,no
42,technician,single,unknown,jun,7,no
46,blue-collar,married,primary,may,9,no
31,admin,married,secondary,jul,12,no
35,services,divorced,secondary,may,1,no
50,self-employed,married,secondary,aug,10,no
42,blue-collar,married,primary,may,1,no
36,services,single,secondary,jun,13,no
25,admin,single,tertiary,may,1,no
42,management,single,tertiary,may,3,no
27,student,single,tertiary,sep,3,no
32,blue-collar,married,primary,jun,4,yes
57,management,married,tertiary,may,2,no
48,blue-collar,married,secondary,may,2,no
34,blue-collar,divorced,secondary,may,2,no
33,services,married,secondary,may,1,no
26,technician,single,secondary,jun,9,no
50,blue-collar,married,secondary,aug,4,no
60,technician,single,tertiary,aug,2,no
47,management,married,tertiary,apr,2,no
31,management,married,tertiary,nov,1,no
52,technician,married,tertiary,aug,3,no
36,services,married,secondary,jun,1,no
43,blue-collar,married,primary,may,2,no
30,technician,single,tertiary,aug,4,no
32,blue-collar,married,secondary,feb,1,no
31,management,single,tertiary,apr,3,no
29,management,single,secondary,jun,19,no
48,services,divorced,secondary,apr,1,no
32,services,single,secondary,apr,1,yes
30,housemaid,single,tertiary,aug,2,no
48,blue-collar,married,secondary,may,1,yes
51,blue-collar,married,unknown,may,1,no
34,management,married,tertiary,apr,1,yes
35,blue-collar,married,secondary,apr,2,no
49,management,single,primary,jul,6,no
36,unemployed,married,secondary,nov,1,no
37,blue-collar,divorced,secondary,nov,2,no
37,management,married,tertiary,may,2,no
49,blue-collar,married,primary,jun,2,no
44,services,divorced,secondary,may,1,no
40,student,married,secondary,nov,1,no
57,technician,married,secondary,feb,1,no
39,technician,married,secondary,may,2,no
38,services,married,secondary,jul,6,no
51,blue-collar,divorced,secondary,may,2,no
27,blue-collar,single,secondary,apr,2,yes
38,blue-collar,single,tertiary,jul,20,no
30,technician,single,secondary,may,2,yes
36,student,single,unknown,jun,2,no
37,unemployed,married,secondary,sep,1,yes
53,admin,married,secondary,oct,6,no
38,unemployed,married,tertiary,apr,1,yes
48,management,married,tertiary,nov,1,no
26,housemaid,married,secondary,jul,1,no
33,blue-collar,single,secondary,may,2,yes
47,technician,married,unknown,may,1,no
45,management,divorced,tertiary,jun,4,no
32,blue-collar,divorced,secondary,jun,2,no
69,retired,married,unknown,mar,1,yes
65,unknown,married,unknown,aug,1,yes
37,blue-collar,married,secondary,may,2,no
45,blue-collar,divorced,primary,jul,2,no
36,blue-collar,married,secondary,may,2,no
62,self-employed,divorced,tertiary,oct,1,yes
37,management,married,tertiary,jul,2,no
39,services,divorced,secondary,jul,1,yes
38,technician,single,secondary,may,3,yes
31,management,married,tertiary,jul,2,no
58,blue-collar,divorced,primary,jul,10,no
44,management,single,tertiary,aug,2,no
31,blue-collar,married,secondary,may,1,yes
33,technician,single,secondary,feb,2,yes
36,technician,single,tertiary,apr,1,yes
31,technician,single,secondary,aug,1,no
45,admin,married,secondary,jun,2,no
30,technician,single,tertiary,apr,1,no
34,blue-collar,married,secondary,jul,2,no
34,management,married,tertiary,nov,1,no
39,admin,divorced,secondary,jul,6,no
41,management,married,tertiary,aug,8,no
32,services,single,secondary,jul,13,no
32,management,single,tertiary,nov,6,no
36,blue-collar,married,primary,jun,1,no
35,admin,married,tertiary,feb,2,no
32,management,single,tertiary,sep,2,yes
33,management,single,tertiary,nov,1,no
49,entrepreneur,married,primary,jun,1,no
35,management,married,tertiary,aug,2,no
31,technician,married,secondary,jul,6,no
42,management,married,secondary,jul,2,no
34,housemaid,married,primary,aug,2,yes
32,services,married,secondary,jul,2,no
29,management,single,tertiary,may,1,no
32,services,single,secondary,apr,3,no
50,housemaid,single,unknown,jul,8,no
58,retired,married,secondary,may,2,no
59,technician,married,secondary,apr,1,yes
25,student,married,tertiary,jul,4,yes
57,services,married,secondary,may,1,no
30,blue-collar,single,secondary,may,4,no
26,services,single,secondary,may,5,no
50,services,single,primary,may,2,no
39,services,married,secondary,may,1,no
45,blue-collar,married,primary,jan,3,no
37,management,divorced,tertiary,aug,2,no
47,blue-collar,divorced,primary,feb,2,no
50,technician,married,tertiary,feb,2,no
40,management,married,secondary,feb,5,no
35,blue-collar,married,primary,may,3,no
53,management,married,tertiary,aug,2,yes
35,admin,married,secondary,jan,1,no
54,technician,married,secondary,aug,2,no
35,admin,single,secondary,may,2,no
31,housemaid,married,unknown,jul,2,no
46,technician,divorced,secondary,may,3,no
52,management,married,secondary,oct,1,yes
34,admin,divorced,secondary,jul,1,yes
46,services,divorced,secondary,jan,2,no
54,self-employed,married,secondary,apr,1,no
37,admin,married,tertiary,jul,1,no
39,admin,married,tertiary,apr,1,no
50,technician,married,tertiary,jul,14,no
44,technician,divorced,secondary,jul,5,no
56,admin,married,secondary,may,2,no
40,services,married,tertiary,jul,4,no
36,services,married,secondary,jun,1,no
33,management,married,tertiary,aug,4,no
33,blue-collar,single,secondary,mar,2,no
42,services,married,secondary,may,1,no
30,self-employed,single,tertiary,may,1,no
33,admin,single,secondary,feb,2,no
26,blue-collar,single,secondary,may,1,no
26,admin,single,secondary,sep,2,no
37,services,married,secondary,jul,2,no
59,retired,married,primary,jun,2,yes
49,blue-collar,married,primary,jul,44,no
33,blue-collar,single,primary,apr,1,no
46,technician,single,secondary,jul,2,no
55,entrepreneur,married,primary,may,3,no
49,services,married,tertiary,aug,7,no
51,technician,married,secondary,may,1,no
27,admin,married,secondary,may,2,no
44,technician,married,secondary,jun,3,no
40,services,single,secondary,may,2,no
36,management,married,tertiary,may,1,no
46,admin,single,secondary,jun,5,no
30,services,single,secondary,apr,6,no
35,admin,married,secondary,jun,6,no
31,technician,single,secondary,may,2,no
37,admin,married,secondary,apr,1,no
49,blue-collar,married,unknown,may,1,no
27,services,single,secondary,jul,2,no
32,blue-collar,married,secondary,may,1,no
70,retired,divorced,secondary,mar,3,no
22,technician,single,secondary,nov,1,no
58,blue-collar,married,secondary,jul,13,no
33,blue-collar,married,secondary,may,1,no
83,retired,divorced,primary,may,1,no
50,management,divorced,tertiary,may,1,no
53,blue-collar,married,secondary,jul,1,no
37,management,single,tertiary,aug,2,no
55,services,divorced,primary,jun,1,no
49,admin,married,secondary,nov,1,yes
41,blue-collar,married,primary,may,1,no
40,management,single,tertiary,may,3,no
48,management,married,tertiary,may,2,no
27,student,single,secondary,may,2,no
30,management,single,tertiary,jun,1,no
37,entrepreneur,single,secondary,may,1,no
37,services,single,secondary,jun,4,no
40,blue-collar,married,secondary,jun,2,no
73,retired,married,unknown,oct,1,yes
50,management,married,tertiary,nov,1,no
53,blue-collar,married,primary,jul,7,no
47,blue-collar,married,secondary,may,1,no
33,technician,divorced,secondary,aug,8,no
50,blue-collar,married,unknown,jul,17,yes
51,blue-collar,married,primary,may,1,no
42,housemaid,divorced,tertiary,nov,1,no
34,technician,single,secondary,may,4,no
44,technician,married,secondary,aug,1,no
32,admin,married,secondary,nov,2,no
60,retired,married,tertiary,aug,2,no
60,retired,divorced,tertiary,jul,6,no
29,blue-collar,single,secondary,jul,1,yes
39,management,single,secondary,aug,2,no
47,blue-collar,married,primary,aug,2,no
30,admin,married,tertiary,may,1,no
31,technician,single,tertiary,feb,1,no
34,management,single,tertiary,aug,6,no
51,admin,married,secondary,jun,3,no
38,blue-collar,married,secondary,jun,15,no
47,admin,single,secondary,nov,5,no
46,housemaid,single,tertiary,jun,2,no
33,management,married,tertiary,jul,2,no
30,management,married,tertiary,aug,6,no
40,technician,married,secondary,jun,2,no
38,blue-collar,single,secondary,apr,4,no
63,retired,divorced,secondary,jun,1,yes
33,management,married,tertiary,aug,2,no
59,retired,married,secondary,jun,1,yes
29,management,single,tertiary,may,1,no
54,services,divorced,secondary,may,3,no
57,technician,married,secondary,may,3,no
57,blue-collar,married,primary,may,1,no
28,services,single,secondary,may,3,no
30,technician,single,secondary,nov,1,no
28,blue-collar,married,secondary,may,2,no
45,services,divorced,primary,jun,3,no
29,services,divorced,secondary,may,1,no
42,blue-collar,married,primary,may,4,no
31,blue-collar,married,secondary,jun,2,no
59,housemaid,divorced,primary,may,2,no
41,blue-collar,married,primary,may,1,no
57,housemaid,married,secondary,aug,2,no
43,services,divorced,secondary,jul,4,no
30,services,divorced,secondary,jul,2,no
26,admin,single,secondary,jan,1,no
52,management,single,tertiary,jul,9,no
32,entrepreneur,divorced,secondary,apr,3,no
39,management,divorced,tertiary,aug,5,no
31,blue-collar,married,secondary,nov,1,no
83,retired,divorced,primary,mar,1,yes
34,management,married,tertiary,jul,4,no
40,blue-collar,married,secondary,apr,1,no
39,self-employed,married,secondary,may,2,no
50,unemployed,married,secondary,jun,4,yes
30,technician,married,tertiary,jul,3,no
43,blue-collar,married,secondary,may,2,no
49,blue-collar,married,secondary,may,6,no
41,retired,single,primary,may,1,no
35,blue-collar,married,secondary,may,7,no
57,retired,married,tertiary,aug,2,no
29,entrepreneur,married,secondary,may,1,no
48,admin,married,secondary,may,2,no
38,entrepreneur,divorced,tertiary,jul,3,no
41,entrepreneur,married,primary,nov,2,yes
39,housemaid,married,primary,jun,5,no
31,management,married,tertiary,aug,1,no
51,technician,married,secondary,may,5,no
35,unemployed,single,secondary,may,2,no
45,admin,divorced,secondary,jul,8,yes
28,blue-collar,married,secondary,may,5,no
57,retired,married,secondary,jul,2,no
36,unemployed,married,secondary,jan,3,no
49,technician,married,primary,may,1,no
34,management,single,tertiary,may,1,no
65,retired,married,primary,oct,1,no
26,services,single,secondary,may,2,no
52,blue-collar,married,primary,jun,2,no
32,blue-collar,single,secondary,may,1,yes
33,unemployed,married,tertiary,apr,1,no
43,management,married,tertiary,aug,3,no
26,technician,single,tertiary,may,1,no
45,technician,married,secondary,nov,6,no
30,management,single,tertiary,jun,1,no
37,services,divorced,primary,apr,2,no
45,management,single,tertiary,oct,1,yes
34,management,married,tertiary,may,1,no
35,services,married,secondary,may,2,no
41,admin,married,tertiary,may,2,no
42,self-employed,married,tertiary,aug,6,no
48,blue-collar,married,unknown,feb,1,no
45,unknown,married,primary,jun,1,no
47,management,married,tertiary,aug,1,no
37,blue-collar,married,primary,may,1,no
32,management,married,secondary,may,2,no
40,management,married,tertiary,may,1,yes
35,technician,single,secondary,jan,1,no
31,technician,single,secondary,may,4,no
36,technician,single,tertiary,aug,3,no
44,management,married,tertiary,jul,2,no
52,admin,divorced,secondary,jun,1,no
28,student,single,secondary,feb,1,no
45,blue-collar,married,primary,jun,2,no
38,management,married,tertiary,jun,3,no
39,blue-collar,married,primary,may,2,no
28,management,single,tertiary,may,2,no
31,technician,single,secondary,feb,1,no
46,blue-collar,married,primary,may,1,no
22,student,single,secondary,may,1,no
49,blue-collar,single,primary,may,2,yes
44,unemployed,married,secondary,may,2,no
31,self-employed,single,secondary,may,4,no
53,blue-collar,married,primary,may,6,no
55,management,married,tertiary,aug,2,no
35,technician,married,secondary,nov,3,no
35,blue-collar,married,secondary,nov,1,no
37,management,single,tertiary,aug,2,no
50,blue-collar,married,secondary,apr,2,no
37,management,married,primary,apr,2,no
37,blue-collar,single,primary,may,1,no
29,management,single,tertiary,dec,1,yes
31,admin,single,secondary,apr,1,no
40,technician,married,secondary,may,1,no
47,services,divorced,secondary,may,1,no
55,self-employed,married,secondary,aug,12,no
33,technician,single,secondary,nov,1,no
53,services,divorced,secondary,feb,6,no
38,management,single,tertiary,jun,4,yes
61,management,married,secondary,aug,1,no
43,unemployed,divorced,secondary,nov,1,no
42,housemaid,married,primary,jul,5,no
36,management,divorced,tertiary,aug,4,no
31,technician,single,tertiary,jun,1,no
59,management,married,unknown,nov,4,no
29,blue-collar,married,primary,may,2,no
33,technician,married,secondary,apr,1,no
44,blue-collar,married,primary,jul,1,no
43,blue-collar,married,secondary,may,2,no
42,management,married,tertiary,nov,5,no
32,management,single,tertiary,aug,2,no
43,management,married,tertiary,nov,1,no
39,admin,single,secondary,jan,2,no
23,blue-collar,married,primary,apr,1,no
43,services,married,secondary,jul,2,no
46,admin,married,secondary,jan,1,no
31,technician,married,secondary,feb,1,no
38,management,married,tertiary,nov,4,yes
53,blue-collar,married,primary,may,2,no
37,blue-collar,married,primary,may,1,no
49,entrepreneur,divorced,secondary,feb,1,no
31,unemployed,single,secondary,jan,1,no
45,management,married,tertiary,aug,5,no
58,admin,married,secondary,jun,4,no
35,blue-collar,single,secondary,apr,1,no
32,technician,single,secondary,apr,1,no
28,technician,single,tertiary,jun,6,no
26,technician,single,secondary,may,3,yes
48,management,married,tertiary,nov,3,no
30,blue-collar,single,secondary,jul,3,no
31,entrepreneur,single,tertiary,nov,2,no
